-1.0528,-0.25806,0.2434
-0.92082,-0.47214,0.13783
-0.71554,-0.54839,0.058651
-0.56012,-0.57771,0.032258
-0.46628,-0.59824,0.085044
-0.41935,-0.60997,0.1349
-0.36364,-0.61584,0.099707
-0.26393,-0.65689,0.0029326
-0.15543,-0.70674,-0.029326
-0.070381,-0.73607,0.049853
-0.02346,-0.76246,0.1437
0,-0.77419,0.16716
0.041056,-0.75073,0.1173
0.13196,-0.73607,0.055718
0.20528,-0.739,0.041056
0.2434,-0.69208,0.070381
0.24633,-0.62757,0.076246
0.26393,-0.56012,0.041056
0.25806,-0.4868,0.061584
0.32258,-0.53079,0.079179
0.37537,-0.70968,-0.035191
0.30205,-0.79179,-0.22874
0.12023,-0.71848,-0.40469
0.1085,-0.68622,-0.261
0.13783,-0.65103,-0.30499
0.055718,-0.51026,-0.35191
0.017595,-0.43988,-0.39296
0.026393,-0.46921,-0.41642
0.070381,-0.57771,-0.41935
0.087977,-0.61877,-0.45455
0.070381,-0.56598,-0.46628
0.02346,-0.56598,-0.45161
0.0058651,-0.56305,-0.47214
0.043988,-0.60411,-0.43109
0.43695,-0.88856,-0.1261
0.49267,-1,-0.21994
0.33724,-0.79179,-0.29619
0.33724,-0.73021,-0.38416
0.33138,-0.66862,-0.44575
0.29912,-0.58944,-0.47214
0.26686,-0.5132,-0.48094
0.27566,-0.46921,-0.48094
0.31965,-0.44868,-0.48387
0.35777,-0.46628,-0.45161
0.34311,-0.4868,-0.40762
0.35484,-0.4956,-0.38123
0.40469,-0.52493,-0.39296
0.42229,-0.5132,-0.42522
0.41935,-0.47507,-0.45161
0.39883,-0.41935,-0.51026
0.39296,-0.3695,-0.53959
0.40176,-0.33724,-0.58065
0.44282,-0.31378,-0.58358
0.42815,-0.26979,-0.57771
0.42522,-0.2434,-0.56598
0.45455,-0.24047,-0.57185
0.5044,-0.2346,-0.58358
0.53666,-0.22287,-0.55132
0.53959,-0.21114,-0.48094
0.54252,-0.22874,-0.44282
0.54839,-0.20528,-0.42815
0.54545,-0.14663,-0.40176
0.56305,-0.1173,-0.36364
0.57185,-0.061584,-0.34018
0.56598,-0.0058651,-0.34311
0.56598,0.01173,-0.35484
0.59531,0.014663,-0.36657
0.71848,-0.0087977,-0.39589
0.86804,-0.017595,-0.38416
0.90029,0.02346,-0.27566
0.82991,0.029326,-0.28152
0.76833,0.017595,-0.34311
0.73314,0.01173,-0.29326
0.70674,0.01173,-0.2522
0.70674,0.017595,-0.23754
0.71261,0.029326,-0.2434
0.69208,0.041056,-0.25806
0.65103,0.026393,-0.27859
0.66569,0.014663,-0.2522
0.70968,-0.014663,-0.22581
0.7478,-0.046921,-0.23167
0.70968,-0.082111,-0.30205
0.72727,-0.055718,-0.29912
0.90909,-0.041056,-0.18475
0.98534,-0.035191,-0.087977
0.90323,0.0058651,-0.032258
0.73607,0.067449,0.0029326
0.60997,0.1349,0.064516
0.56305,0.18475,0.10557
0.54839,0.22287,0.18182
0.53666,0.24927,0.28152
0.4868,0.22874,0.41935
0.50733,0.21701,0.41349
0.59238,0.21994,0.34018
0.58651,0.26393,0.25806
0.56891,0.30792,0.17595
0.60997,0.32551,0.11437
0.65982,0.34018,0.14076
0.70088,0.31672,0.23754
0.70968,0.30205,0.30205
0.70381,0.29032,0.33431
0.66862,0.32551,0.32551
0.67155,0.33138,0.33431
0.67742,0.32551,0.33138
0.80352,0.29619,0.33138
0.68035,0.29619,0.32551
0.6217,0.30499,0.34897
0.59824,0.32551,0.37243
0.58651,0.34604,0.40762
0.59824,0.34604,0.41642
0.61584,0.3695,0.42229
0.59238,0.37243,0.38416
0.52199,0.36364,0.33138
0.48094,0.35191,0.29619
0.46628,0.35777,0.27859
0.46334,0.36364,0.27566
0.49267,0.38123,0.29032
0.53959,0.41349,0.32845
0.57185,0.42229,0.34311
0.59824,0.41349,0.34897
0.61584,0.39883,0.34604
0.59824,0.39589,0.31672
0.57771,0.3871,0.28152
0.55718,0.38123,0.2522
0.53959,0.3783,0.23167
0.52786,0.38123,0.22581
0.53959,0.38123,0.23754
0.55425,0.38123,0.24047
0.55132,0.38123,0.24047
0.54545,0.39003,0.2522
0.56305,0.39883,0.27273
0.58065,0.40176,0.29912
0.58358,0.40469,0.29619
0.56012,0.41642,0.27859
0.56598,0.41349,0.27273
0.56012,0.41642,0.26686
0.54252,0.41642,0.25513
0.54252,0.41935,0.25806
0.53959,0.41935,0.26393
0.52199,0.41935,0.26979
0.51906,0.43402,0.28446
0.51613,0.44575,0.30205
0.51906,0.45748,0.30792
0.5132,0.47214,0.31965
0.53959,0.45455,0.32845
0.57478,0.39883,0.24633
0.59824,0.40176,0.27566
0.53079,0.46628,0.38416
0.49267,0.46921,0.39003
0.47801,0.5132,0.34604
0.46041,0.51906,0.29912
0.41935,0.53079,0.20235
0.39883,0.51906,0.17302
0.39589,0.46921,0.21408
0.40176,0.42815,0.24047
0.39589,0.44282,0.22874
0.42815,0.46334,0.2346
0.46334,0.47214,0.2434
0.48387,0.47507,0.2434
0.49267,0.47507,0.2434
0.48974,0.47214,0.23167
0.48387,0.46628,0.2434
0.44575,0.54545,0.33724
0.39883,0.58358,0.3607
0.30499,0.56891,0.38416
0.34311,0.4956,0.35484
0.37537,0.4956,0.40469
0.3695,0.5132,0.43695
0.3607,0.5132,0.41642
0.33138,0.55425,0.3871
0.30499,0.57478,0.3783
0.29912,0.58944,0.39003
0.30499,0.59238,0.39883
0.32845,0.58358,0.39589
0.34897,0.57478,0.39589
0.35191,0.56305,0.38416
0.31672,0.56305,0.38123
0.28446,0.56598,0.39296
0.27566,0.56305,0.41056
0.26979,0.54839,0.40762
0.28446,0.53372,0.40762
0.30499,0.52493,0.45161
0.29032,0.5132,0.4956
0.22287,0.47801,0.49853
0.16422,0.48974,0.5044
0.14956,0.50147,0.48094
0.15836,0.5132,0.46628
0.14956,0.5132,0.44575
0.11144,0.51906,0.45748
0.067449,0.53079,0.4956
0.043988,0.52786,0.50733
0.029326,0.51906,0.48974
0.020528,0.51026,0.44868
0.014663,0.53959,0.43402
0.01173,0.6305,0.47507
-0.014663,0.65689,0.46921
-0.032258,0.72727,0.52786
-0.087977,0.68035,0.48094
-0.1437,0.65689,0.47507
-0.17009,0.6217,0.44868
-0.14956,0.59531,0.44575
-0.1349,0.57185,0.46334
-0.13196,0.55718,0.47507
-0.1261,0.55132,0.49853
-0.14956,0.53372,0.49267
-0.18475,0.50147,0.51026
-0.21408,0.47507,0.51906
-0.26393,0.46921,0.52786
-0.29912,0.46334,0.54545
-0.32258,0.44868,0.54839
-0.34018,0.43695,0.54252
-0.32551,0.40762,0.54545
-0.31085,0.3783,0.54252
-0.30205,0.34311,0.52786
-0.29326,0.32551,0.4956
-0.29032,0.33724,0.47214
-0.29619,0.34604,0.45161
-0.31378,0.35191,0.45455
-0.32845,0.34897,0.46921
-0.35777,0.34897,0.4868
-0.39003,0.3607,0.48974
-0.41935,0.36657,0.47507
-0.45748,0.39003,0.47214
-0.48387,0.43109,0.48387
-0.47507,0.54839,0.52493
-0.43695,0.60704,0.52493
-0.47507,0.59238,0.49267
-0.4868,0.54839,0.44282
-0.46921,0.49853,0.42229
-0.46921,0.45748,0.42815
-0.49853,0.41935,0.40469
-0.5044,0.40176,0.37537
-0.48387,0.39003,0.36364
-0.48094,0.39296,0.38123
-0.49267,0.3871,0.39883
-0.49267,0.3695,0.39589
-0.51613,0.3607,0.3871
-0.56891,0.34311,0.35484
-0.60411,0.32551,0.35484
-0.6129,0.33431,0.35777
-0.61877,0.32258,0.33138
-0.61584,0.27566,0.30205
-0.67155,0.2434,0.28446
-0.72141,0.26979,0.24047
-0.71554,0.25513,0.17009
-0.71554,0.261,0.16129
-0.72727,0.29912,0.18768
-0.70968,0.31672,0.19648
-0.70088,0.32258,0.21114
-0.71554,0.31672,0.19941
-0.73021,0.30205,0.13196
-0.73314,0.261,0.043988
-0.71848,0.22874,-0.026393
-0.67449,0.22287,-0.061584
-0.6129,0.2346,-0.082111
-0.58065,0.25513,-0.12903
-0.58065,0.26686,-0.19355
-0.58065,0.2522,-0.26979
-0.54545,0.2346,-0.28739
-0.48974,0.21994,-0.31085
-0.53372,0.26393,-0.41642
-0.59238,0.29326,-0.52493
-0.56598,0.24633,-0.54545
-0.54252,0.21114,-0.53959
-0.54252,0.18182,-0.52199
-0.55718,0.17009,-0.49267
-0.56305,0.15836,-0.4956
-0.56012,0.14956,-0.51906
-0.55718,0.1437,-0.56012
-0.54252,0.14076,-0.56891
-0.54839,0.14076,-0.56891
-0.54839,0.13783,-0.57185
-0.53959,0.1173,-0.59531
-0.53666,0.096774,-0.60997
-0.51906,0.087977,-0.6217
-0.4956,0.096774,-0.6305
-0.45161,0.10557,-0.61877
-0.40762,0.10557,-0.58358
-0.39589,0.12317,-0.57771
-0.38123,0.13783,-0.58944
-0.33431,0.1261,-0.56305
-0.37537,0.13783,-0.68035
-0.39296,0.15543,-0.69208
-0.3783,0.12903,-0.69208
-0.38123,0.1349,-0.65689
-0.38416,0.1261,-0.64516
-0.35484,0.1261,-0.64809
-0.32258,0.1173,-0.66276
-0.27859,0.11144,-0.68915
-0.24047,0.1085,-0.71261
-0.18182,0.1085,-0.68622
-0.21701,0.079179,-0.70088
-0.23754,0.090909,-0.73021
-0.21408,0.10557,-0.7478
-0.19941,0.073314,-0.75953
-0.19355,0.073314,-0.77126
-0.19355,0.058651,-0.77419
-0.20821,0.043988,-0.77713
-0.20821,0.058651,-0.77713
-0.19062,0.079179,-0.75953
-0.1437,0.073314,-0.74487
-0.1173,0.067449,-0.73314
-0.093842,0.058651,-0.74194
-0.064516,0.055718,-0.739
-0.032258,0.049853,-0.75073
-0.0029326,0.032258,-0.7654
0.01173,0.029326,-0.77126
0.032258,0.029326,-0.7566
0.058651,0.032258,-0.73607
0.082111,0.032258,-0.72141
0.093842,0.032258,-0.71848
0.10264,0.035191,-0.71848
0.12317,0.035191,-0.73314
0.15836,0.026393,-0.75367
0.18475,0.026393,-0.75953
0.21114,0.038123,-0.76246
0.22287,0.052786,-0.75953
0.22287,0.064516,-0.7478
0.24633,0.052786,-0.71554
0.28152,0.032258,-0.66862
0.30792,0.026393,-0.64223
0.34018,0.02346,-0.61584
0.3871,0.0029326,-0.59531
0.44282,-0.029326,-0.56598
0.48094,-0.046921,-0.53959
0.5044,-0.052786,-0.53959
0.51026,-0.032258,-0.56891
0.51906,-0.026393,-0.57771
0.53372,-0.029326,-0.55425
0.54839,-0.035191,-0.51906
0.55425,-0.035191,-0.48974
0.55718,-0.02346,-0.49267
0.57185,-0.020528,-0.48387
0.57478,-0.026393,-0.46628
0.59238,-0.035191,-0.42229
0.6305,-0.070381,-0.3783
0.65689,-0.076246,-0.36364
0.66862,-0.061584,-0.35191
0.70088,-0.046921,-0.34897
0.739,-0.038123,-0.34018
0.74194,-0.029326,-0.34604
0.72434,-0.029326,-0.33724
0.69208,-0.049853,-0.30205
0.68328,-0.076246,-0.25806
0.69501,-0.10557,-0.22287
0.71554,-0.1261,-0.19355
0.73314,-0.12903,-0.18475
0.73607,-0.11437,-0.20821
0.74194,-0.090909,-0.23754
0.72727,-0.076246,-0.24927
0.71554,-0.079179,-0.25806
0.70674,-0.082111,-0.261
0.70381,-0.090909,-0.22581
0.70088,-0.10557,-0.17889
0.71848,-0.12903,-0.14076
0.7478,-0.14076,-0.13196
0.76833,-0.15249,-0.12903
0.76246,-0.15543,-0.12023
0.7478,-0.1261,-0.1261
0.77713,-0.15543,-0.079179
0.77126,-0.16129,-0.058651
0.7654,-0.17302,-0.038123
0.75367,-0.16422,-0.032258
0.71261,-0.16129,-0.049853
0.70674,-0.17009,-0.014663
0.67155,-0.19355,0.02346
0.62463,-0.20821,0.055718
0.60997,-0.21408,0.076246
0.6217,-0.21701,0.085044
0.66276,-0.21408,0.11437
0.73021,-0.22874,0.16422
0.80059,-0.24047,0.19648
0.83578,-0.22287,0.17889
0.85044,-0.20821,0.16716
0.85044,-0.17302,0.14956
0.81818,-0.16129,0.15836
0.77419,-0.17595,0.18182
0.72727,-0.18182,0.21994
0.68622,-0.18768,0.25806
0.65689,-0.19941,0.261
0.65982,-0.20821,0.27566
0.65982,-0.20235,0.28739
0.66862,-0.19941,0.30499
0.68328,-0.20821,0.32551
0.69208,-0.20528,0.32845
0.69208,-0.20821,0.31965
0.67449,-0.21408,0.3607
0.6393,-0.20821,0.35777
0.57185,-0.21408,0.34018
0.42229,-0.17009,0.28152
0.53666,-0.23167,0.3607
0.55425,-0.19355,0.38123
0.61877,-0.13783,0.40469
0.68035,-0.11144,0.44282
0.75367,-0.082111,0.45455
0.71554,-0.076246,0.44575
0.63636,-0.070381,0.43695
0.55425,-0.090909,0.42229
0.48094,-0.090909,0.42815
0.46041,-0.11437,0.48974
0.45748,-0.13783,0.54545
0.45748,-0.15836,0.60117
0.46041,-0.17009,0.6393
0.44575,-0.15836,0.64809
0.42815,-0.14663,0.68622
0.43695,-0.1349,0.71848
0.43988,-0.13196,0.71554
0.43988,-0.14076,0.67449
0.43988,-0.14663,0.6217
0.42815,-0.14956,0.59531
0.38123,-0.14076,0.59238
0.32845,-0.12903,0.59824
0.26979,-0.1173,0.60997
0.21701,-0.093842,0.62757
0.17302,-0.082111,0.64223
0.1173,-0.067449,0.69501
0.079179,-0.032258,0.7654
0.085044,-0.01173,0.80938
0.073314,-0.017595,0.80352
0.052786,-0.041056,0.76833
0.029326,-0.026393,0.78592
0.0058651,-0.020528,0.79765
-0.017595,-0.026393,0.79179
-0.058651,-0.02346,0.77713
-0.12023,-0.020528,0.74487
-0.19062,-0.020528,0.68915
-0.26393,-0.0029326,0.67155
-0.30499,0.0029326,0.63636
-0.34604,0.058651,0.65396
-0.35484,0.049853,0.6129
-0.37537,0.049853,0.51026
-0.32551,0.055718,0.47801
-0.29032,0.085044,0.53959
-0.38123,0.087977,0.66569
-0.49853,0.10264,0.6129
-0.56012,0.099707,0.56305
-0.61584,0.11437,0.58358
-0.62463,0.1261,0.53666
-0.62757,0.10557,0.45455
-0.64516,0.093842,0.3783
-0.65103,0.085044,0.33431
-0.64223,0.073314,0.30499
-0.62757,0.058651,0.28739
-0.6217,0.046921,0.27566
-0.68622,0.067449,0.31965
-0.75073,0.087977,0.32845
-0.74194,0.058651,0.28152
-0.74487,0.049853,0.24047
-0.77126,0.055718,0.21994
-0.77126,0.067449,0.2434
-0.7566,0.082111,0.261
-0.73607,0.082111,0.25513
-0.71261,0.064516,0.20821
-0.68328,0.052786,0.1349
-0.67155,0.058651,0.067449
-0.66276,0.061584,0.0087977
-0.60117,0.020528,0.02346
-0.59238,0.026393,0.058651
-0.65689,0.087977,0.079179
-0.69501,0.12317,0.058651
-0.70968,0.1085,0.02346
-0.739,0.087977,-0.0087977
-0.80352,0.099707,0.0058651
-0.83284,0.079179,-0.0029326
-0.82111,0.026393,-0.052786
-0.78886,-0.014663,-0.076246
-0.7566,-0.014663,-0.087977
-0.78006,0.014663,-0.073314
-0.77419,0.035191,-0.041056
-0.72727,0.038123,-0.038123
-0.70674,0.041056,-0.079179
-0.69795,0.041056,-0.1349
-0.68915,0.043988,-0.17595
-0.70674,0.043988,-0.22874
-0.72727,0.035191,-0.261
-0.7478,0.029326,-0.27273
-0.78886,0.026393,-0.28739
-0.80938,0.01173,-0.32258
-0.80645,-0.0058651,-0.33724
-0.80352,-0.01173,-0.34018
-0.76246,-0.035191,-0.33431
-0.72727,-0.035191,-0.33431
-0.70088,0.014663,-0.29912
-0.68035,0.067449,-0.28739
-0.60117,0.076246,-0.33724
-0.58944,0.18182,-0.23754
-0.6129,0.18768,-0.28446
-0.54839,0.14663,-0.34311
-0.59238,0.12317,-0.39003
-0.6393,0.12317,-0.43109
-0.6393,0.10264,-0.43988
-0.60704,0.079179,-0.46628
-0.51026,0.049853,-0.4956
-0.59238,0.064516,-0.50733
-0.64809,0.070381,-0.49853
-0.65103,0.087977,-0.53079
-0.58944,0.073314,-0.54545
-0.53079,0.096774,-0.55425
-0.5132,0.1437,-0.55132
-0.49267,0.13783,-0.53372
-0.43695,0.1173,-0.53666
-0.3871,0.11437,-0.55425
-0.3695,0.1085,-0.58651
-0.3871,0.11144,-0.62463
-0.41349,0.12023,-0.65689
-0.40176,0.1261,-0.68328
-0.35777,0.12317,-0.70968
-0.32258,0.099707,-0.739
-0.31672,0.090909,-0.74487
-0.30792,0.087977,-0.71554
-0.29326,0.090909,-0.66276
-0.26686,0.090909,-0.62757
-0.22581,0.070381,-0.59824
-0.21408,0.061584,-0.62757
-0.23167,0.064516,-0.68035
-0.24927,0.085044,-0.75073
-0.27566,0.12023,-0.8563
-0.261,0.14076,-0.87683
-0.19648,0.12903,-0.84164
-0.12317,0.10557,-0.79179
-0.061584,0.070381,-0.64516
-0.017595,0,-0.53079
0.02346,-0.049853,-0.57185
0.041056,-0.046921,-0.65982
0.035191,-0.014663,-0.72727
0.026393,0.01173,-0.7654
0.02346,0.020528,-0.76833
0.035191,0.020528,-0.78299
0.064516,0.026393,-0.82698
0.1085,0.026393,-0.85044
0.1437,0.017595,-0.84164
0.15249,0.0058651,-0.82405
0.15836,-0.0029326,-0.79765
0.19941,-0.014663,-0.76833
0.261,-0.02346,-0.76246
0.29032,-0.026393,-0.72434
0.28739,-0.058651,-0.66276
0.28446,-0.082111,-0.60117
0.32258,-0.090909,-0.56012
0.37243,-0.082111,-0.57771
0.42229,-0.15543,-0.54839
0.48094,-0.23754,-0.4956
0.49853,-0.1261,-0.41642
0.57185,0.049853,-0.30205
0.71848,0.1437,-0.14956
0.73607,0.16129,-0.12903
0.70674,0.16716,-0.17595
0.70088,0.18182,-0.17302
0.70674,0.18182,-0.16422
0.739,0.18768,-0.18182
0.75953,0.19355,-0.19648
0.739,0.19355,-0.19355
0.70674,0.18768,-0.19941
0.69208,0.18475,-0.19941
0.68622,0.17595,-0.19941
0.69208,0.18475,-0.21408
0.69795,0.18768,-0.21701
0.70381,0.18768,-0.20821
0.69795,0.20235,-0.21701
0.68622,0.18182,-0.18768
0.69208,0.12023,-0.13196
0.70674,0.073314,-0.073314
0.68915,0.058651,0.014663
0.69795,0.052786,0.070381
0.75073,0.10557,0.055718
0.78886,0.16716,-0.0029326
0.81818,0.17009,0.0087977
0.83284,0.1349,0.085044
0.79765,0.082111,0.12023
0.70381,0.029326,0.13783
0.64809,-0.017595,0.14956
0.63343,-0.020528,0.17302
0.60704,-0.0087977,0.2522
0.59824,-0.049853,0.33724
0.58651,-0.052786,0.35777
0.58358,-0.043988,0.3695
0.60117,-0.035191,0.43109
0.58651,-0.055718,0.43402
0.51026,-0.076246,0.40762
0.49267,-0.082111,0.43109
0.48974,-0.079179,0.47507
0.49853,-0.085044,0.53666
0.51906,-0.076246,0.57478
0.54252,-0.061584,0.59531
0.58065,-0.038123,0.6217
0.64516,0.020528,0.68622
0.70088,0.070381,0.74487
0.65103,0.073314,0.73607
0.54839,0.043988,0.64516
0.49853,-0.038123,0.65103
0.32551,-0.15543,0.6217
0.34604,-0.21114,0.68915
0.20528,-0.14663,0.53959
0.25806,-0.17889,0.59531
0.32258,-0.19941,0.60117
0.32258,-0.17889,0.57771
0.29619,-0.18768,0.55425
0.24633,-0.16422,0.58358
0.20235,-0.13196,0.66276
0.16422,-0.11437,0.75367
0.15249,-0.11437,0.81525
0.12317,-0.1261,0.82698
0.073314,-0.1261,0.79472
0.0058651,-0.1261,0.80352
-0.058651,-0.13196,0.81232
-0.1349,-0.12317,0.78006
-0.20528,-0.090909,0.81232
-0.31378,-0.061584,0.70088
-0.3695,-0.093842,0.46628
-0.41935,-0.10264,0.34311
-0.52199,-0.046921,0.41642
-0.59824,-0.017595,0.45455
-0.67155,-0.0058651,0.42815
-0.68328,-0.0029326,0.43402
-0.78006,0.19062,0.71261
-0.66276,0.043988,0.65103
-0.59238,-0.061584,0.48974
-0.64809,-0.014663,0.43988
-0.70968,0.070381,0.43402
-0.71554,0.079179,0.33431
-0.70088,0.070381,0.21114
-0.70088,0.073314,0.1173
-0.73314,0.085044,0.014663
-0.7478,0.076246,-0.058651
-0.77126,0.087977,-0.067449
-0.75953,0.090909,-0.067449
-0.72434,0.079179,-0.049853
-0.69501,0.073314,-0.043988
